number	name	parent	parent_name	a_p	a_p_err	e_p	e_p_err	sin_i_p	sin_i_p_err	g	g_err	h	h_err	mass	mass_err	diameter	diameter_err	inverse_diameter	inverse_diameter_err	albedo	albedo_err
23910	1998SP115	nan	None	3.0617	nan	0.1906	nan	0.0502	nan	0.15	nan	13.72	nan	nan	nan	8.80	0.095	0.11386	0.001383	0.085	0.0173
23916	1998SD131	10	Hygiea	3.1419	nan	0.1190	nan	0.0905	nan	0.15	nan	13.58	nan	nan	nan	13.38	2.680	0.07474	0.014970	0.041	0.0160
23934	1998TN5	nan	None	3.1188	nan	0.1270	nan	0.2382	nan	0.15	nan	12.82	nan	nan	nan	14.87	0.234	0.06727	0.001058	0.061	0.0072
23977	1999GW6	nan	None	2.6352	nan	0.0848	nan	0.4473	nan	0.15	nan	13.23	nan	nan	nan	15.73	0.536	0.06022	0.002057	0.035	0.0030
24127	1999VZ52	702	Alauda	3.1935	nan	0.0413	nan	0.3694	nan	0.15	nan	11.64	nan	nan	nan	24.07	0.197	0.04153	0.000341	0.076	0.0074
24207	1999XJ49	nan	None	2.4072	nan	0.2656	nan	0.1110	nan	0.15	nan	14.57	nan	nan	nan	4.25	1.070	0.23529	0.059239	0.155	0.1070
24306	1999YE5	nan	None	2.6379	nan	0.1711	nan	0.1413	nan	0.15	nan	14.30	nan	nan	nan	6.86	0.108	0.14548	0.002282	0.090	0.0085
24478	2000WC145	31	Euphrosyne	3.1378	nan	0.1759	nan	0.4474	nan	0.15	nan	12.68	nan	nan	nan	18.63	0.810	0.05326	0.002315	0.053	0.0138
24520	Abramson	nan	None	2.4405	nan	0.1737	nan	0.0921	nan	0.15	nan	14.51	nan	nan	nan	8.47	0.054	0.11798	0.000748	0.046	0.0031
24655	1987QH	nan	None	2.3643	nan	0.2485	nan	0.1438	nan	0.15	nan	14.31	nan	nan	nan	4.02	0.722	0.24305	0.043673	0.317	0.1124
24717	1991SA	nan	None	2.3284	nan	0.2130	nan	0.1177	nan	0.15	nan	14.87	nan	nan	nan	5.53	0.078	0.17917	0.002522	0.081	0.0144
24752	1992UN	24	Themis	3.1131	nan	0.1253	nan	0.0225	nan	0.15	nan	13.69	nan	nan	nan	10.86	0.151	0.09207	0.001280	0.086	0.0117
24762	1993DE1	145	Adeona	2.6722	nan	0.1655	nan	0.2038	nan	0.15	nan	13.80	nan	nan	nan	9.43	0.039	0.10592	0.000437	0.078	0.0116
24793	1993UT	2	Pallas	2.7195	nan	0.2782	nan	0.5390	nan	0.15	nan	14.03	nan	nan	nan	6.09	0.063	0.16402	0.001703	0.123	0.0118
24813	1994VL1	145	Adeona	2.6913	nan	0.1694	nan	0.1999	nan	0.15	nan	14.36	nan	nan	nan	9.63	0.562	0.09979	0.005799	0.038	0.0115
24870	1996FJ1	nan	None	2.7897	nan	0.2205	nan	0.5468	nan	0.15	nan	13.64	nan	nan	nan	9.65	0.417	0.09849	0.004235	0.092	0.0158
24958	1997SS31	10	Hygiea	3.1721	nan	0.1678	nan	0.0920	nan	0.15	nan	13.31	nan	nan	nan	nan	nan	nan	nan	nan	nan
25119	Kakani	nan	None	3.1114	nan	0.1742	nan	0.0030	nan	0.15	nan	14.32	nan	nan	nan	8.19	2.040	0.12210	0.030413	0.051	0.0330
25128	1998SK1	24	Themis	3.1296	nan	0.1525	nan	0.0161	nan	0.15	nan	13.87	nan	nan	nan	nan	nan	nan	nan	nan	nan
25263	1998VM16	nan	None	3.2072	nan	0.1721	nan	0.2236	nan	0.15	nan	12.88	nan	nan	nan	16.90	1.840	0.05917	0.006442	0.051	0.0210
25270	1998VR27	10	Hygiea	3.1467	nan	0.1167	nan	0.1121	nan	0.15	nan	12.59	nan	nan	nan	17.00	0.237	0.05875	0.000820	0.066	0.0033
25281	1998WP	nan	None	2.6593	nan	0.2209	nan	0.2155	nan	0.15	nan	13.38	nan	nan	nan	12.82	0.093	0.07778	0.000564	0.054	0.0053
25295	1998WK17	702	Alauda	3.1736	nan	0.1111	nan	0.3854	nan	0.15	nan	12.87	nan	nan	nan	14.63	0.182	0.06808	0.000848	0.063	0.0017
25338	1999RE2	nan	None	2.3780	nan	0.2316	nan	0.1487	nan	0.15	nan	14.87	nan	nan	nan	4.59	0.061	0.21789	0.002894	0.099	0.0120
25466	1999XG31	nan	None	2.5507	nan	0.1383	nan	0.4013	nan	0.15	nan	14.21	nan	nan	nan	7.45	0.249	0.13296	0.004456	0.040	0.0085
25682	2000AF110	nan	None	2.3030	nan	0.1762	nan	0.0920	nan	0.15	nan	14.69	nan	nan	nan	nan	nan	nan	nan	nan	nan
25743	Serrato	nan	None	3.0366	nan	0.1041	nan	0.2667	nan	0.15	nan	12.48	nan	nan	nan	16.97	0.646	0.05883	0.002238	0.071	0.0203
25853	2000ES151	2	Pallas	2.7773	nan	0.2631	nan	0.5339	nan	0.15	nan	13.59	nan	nan	nan	7.47	0.134	0.13384	0.002412	0.167	0.0229
25891	2000WK9	2	Pallas	2.7538	nan	0.2972	nan	0.5309	nan	0.15	nan	13.44	nan	nan	nan	9.10	0.085	0.10990	0.001026	0.211	0.0051
25928	2001DJ52	nan	None	2.3924	nan	0.1424	nan	0.0562	nan	0.15	nan	14.15	nan	nan	nan	9.27	0.118	0.10741	0.001365	0.060	0.0074
25964	Liudavid	nan	None	2.4152	nan	0.1947	nan	0.1067	nan	0.15	nan	15.33	nan	nan	nan	3.75	0.545	0.24002	0.034645	0.079	0.0294
26080	Pablomarques	nan	None	2.2966	nan	0.2270	nan	0.1695	nan	0.15	nan	14.42	nan	nan	nan	6.91	0.207	0.13972	0.004141	0.073	0.0079
26086	1981UE23	702	Alauda	3.2150	nan	0.0185	nan	0.3680	nan	0.15	nan	12.61	nan	nan	nan	19.40	3.740	0.05155	0.009937	0.056	0.0300
26371	1999CT64	137	Meliboea	3.0830	nan	0.1879	nan	0.2553	nan	0.15	nan	13.40	nan	nan	nan	12.77	0.260	0.07823	0.001593	0.066	0.0095
26382	Charlieduke	702	Alauda	3.1750	nan	0.1294	nan	0.3843	nan	0.15	nan	11.89	nan	nan	nan	24.55	0.132	0.04049	0.000218	0.052	0.0077
26467	Jamespopper	4	Vesta	2.3359	nan	0.1064	nan	0.1140	nan	0.15	nan	14.50	nan	nan	nan	3.06	0.146	0.32712	0.015623	0.360	0.1272
26472	2000AC162	nan	None	2.4586	nan	0.1884	nan	0.0618	nan	0.15	nan	14.12	nan	nan	nan	6.64	0.929	0.14866	0.020812	0.078	0.0200
26568	2000ET49	137	Meliboea	3.1522	nan	0.1964	nan	0.2623	nan	0.15	nan	13.10	nan	nan	nan	16.70	0.160	0.05987	0.000573	0.036	0.0042
26583	2000EF109	nan	None	3.1497	nan	0.0669	nan	0.2388	nan	0.15	nan	13.55	nan	nan	nan	8.52	0.080	0.11732	0.001101	0.116	0.0232
26625	2000GY92	10	Hygiea	3.1492	nan	0.1099	nan	0.0916	nan	0.15	nan	13.05	nan	nan	nan	11.42	0.101	0.08756	0.000770	0.091	0.0158
26809	1984QU	nan	None	2.2762	nan	0.2114	nan	0.0897	nan	0.15	nan	15.79	nan	nan	nan	nan	nan	nan	nan	nan	nan
26857	Veracruz	nan	None	2.3996	nan	0.3319	nan	0.0851	nan	0.15	nan	14.83	nan	nan	nan	nan	nan	nan	nan	nan	nan
26877	1994ED6	10	Hygiea	3.1654	nan	0.1374	nan	0.0916	nan	0.15	nan	14.01	nan	nan	nan	7.38	0.547	0.13541	0.010030	0.074	0.0151
27068	1998SU74	nan	None	2.4434	nan	0.1711	nan	0.0843	nan	0.15	nan	14.33	nan	nan	nan	6.10	2.068	0.16385	0.055522	0.083	0.0689
27072	Aggarwal	nan	None	2.3324	nan	0.1651	nan	0.0602	nan	0.15	nan	14.60	nan	nan	nan	7.54	0.120	0.13209	0.002099	0.056	0.0066
27107	Michelleabi	nan	None	2.3604	nan	0.1124	nan	0.0557	nan	0.15	nan	15.50	nan	nan	nan	3.85	0.126	0.26001	0.008518	0.075	0.0118
27157	1998YK27	10	Hygiea	3.1565	nan	0.1373	nan	0.0899	nan	0.15	nan	13.70	nan	nan	nan	7.89	0.191	0.12681	0.003071	0.124	0.0166
27270	Guidotti	nan	None	2.4464	nan	0.0931	nan	0.0343	nan	0.15	nan	14.57	nan	nan	nan	nan	nan	nan	nan	nan	nan
27292	2000AC130	nan	None	2.4151	nan	0.2279	nan	0.1502	nan	0.15	nan	14.47	nan	nan	nan	7.02	0.218	0.14154	0.004395	0.074	0.0140
27370	2000EM40	10	Hygiea	3.1744	nan	0.1577	nan	0.0919	nan	0.15	nan	13.56	nan	nan	nan	10.71	0.376	0.09281	0.003262	0.070	0.0145
27396	Shuji	702	Alauda	3.2015	nan	0.0878	nan	0.3807	nan	0.15	nan	11.71	nan	nan	nan	23.93	0.088	0.04178	0.000153	0.086	0.0080
27413	Ambruster	nan	None	2.2969	nan	0.1614	nan	0.1967	nan	0.15	nan	14.62	nan	nan	nan	1.98	0.197	0.50480	0.050199	0.858	0.0443
27473	2000GV78	nan	None	3.2075	nan	0.2090	nan	0.0366	nan	0.15	nan	13.71	nan	nan	nan	9.93	0.204	0.10068	0.002070	0.071	0.0057
27683	1981ED20	163	Erigone	2.3803	nan	0.2081	nan	0.0865	nan	0.15	nan	15.32	nan	nan	nan	5.08	0.029	0.19694	0.001124	0.065	0.0125
27754	1991PP9	668	Dora	2.7809	nan	0.1964	nan	0.1370	nan	0.15	nan	13.81	nan	nan	nan	11.59	0.297	0.08581	0.002198	0.051	0.0066
27774	1991YB1	nan	None	2.2766	nan	0.1615	nan	0.0641	nan	0.15	nan	15.03	nan	nan	nan	5.85	0.071	0.17064	0.002065	0.058	0.0078
27787	1992UO6	668	Dora	2.7945	nan	0.1971	nan	0.1380	nan	0.15	nan	13.90	nan	nan	nan	9.83	0.150	0.10017	0.001531	0.056	0.0049
27915	Nancywright	10	Hygiea	3.1698	nan	0.1380	nan	0.0907	nan	0.15	nan	13.71	nan	nan	nan	nan	nan	nan	nan	nan	nan
28254	Raghrama	nan	None	2.4374	nan	0.1649	nan	0.0671	nan	0.15	nan	14.60	nan	nan	nan	6.96	0.078	0.14360	0.001606	0.059	0.0077
28267	1999CH10	44	Nysa	2.4484	nan	0.1662	nan	0.0545	nan	0.15	nan	14.17	nan	nan	nan	8.81	0.084	0.11349	0.001080	0.063	0.0092
28279	1999CD28	nan	None	3.1277	nan	0.1596	nan	0.1239	nan	0.15	nan	13.06	nan	nan	nan	14.53	0.266	0.06870	0.001261	0.051	0.0038
28286	1999CJ40	nan	None	2.7380	nan	0.0199	nan	0.1316	nan	0.15	nan	13.80	nan	nan	nan	10.38	0.075	0.09631	0.000695	0.059	0.0066
28470	2000BJ12	nan	None	2.4706	nan	0.1765	nan	0.0350	nan	0.15	nan	15.82	nan	nan	nan	3.61	0.681	0.27011	0.050900	0.063	0.0262
28540	2000EC4	nan	None	3.0609	nan	0.2306	nan	0.0920	nan	0.15	nan	14.44	nan	nan	nan	6.20	0.268	0.16031	0.006941	0.078	0.0072
28586	2000EB113	24	Themis	3.1867	nan	0.1728	nan	0.0210	nan	0.15	nan	13.95	nan	nan	nan	7.95	0.217	0.12575	0.003432	0.077	0.0065
28643	Kellyzhang	nan	None	2.2944	nan	0.1537	nan	0.0667	nan	0.15	nan	14.98	nan	nan	nan	6.18	0.054	0.16173	0.001410	0.067	0.0018
28696	2000GU87	nan	None	2.7777	nan	0.1941	nan	0.1274	nan	0.15	nan	13.36	nan	nan	nan	11.50	0.048	0.08689	0.000362	0.050	0.0053
28754	2000HV1	nan	None	2.9137	nan	0.2421	nan	0.3059	nan	0.15	nan	12.95	nan	nan	nan	15.37	0.068	0.06493	0.000287	0.054	0.0080
29161	1989SF2	nan	None	2.6001	nan	0.1994	nan	0.1443	nan	0.15	nan	14.27	nan	nan	nan	7.63	0.276	0.13072	0.004729	0.069	0.0046
29188	1990UW3	44	Nysa	2.3890	nan	0.1504	nan	0.0472	nan	0.15	nan	15.57	nan	nan	nan	4.77	0.098	0.20954	0.004291	0.077	0.0141
29254	1993FR1	10	Hygiea	3.1843	nan	0.1063	nan	0.0839	nan	0.15	nan	12.64	nan	nan	nan	15.44	0.139	0.06469	0.000582	0.078	0.0127
29451	1997RM1	nan	None	nan	nan	nan	nan	nan	nan	0.15	nan	14.71	nan	nan	nan	nan	nan	nan	nan	nan	nan
29494	1997WL7	nan	None	2.6458	nan	0.1054	nan	0.0766	nan	0.15	nan	13.91	nan	nan	nan	9.91	0.446	0.09647	0.004328	0.052	0.0039
29526	1998AV	nan	None	3.1491	nan	0.0229	nan	0.3645	nan	0.15	nan	13.10	nan	nan	nan	12.81	0.120	0.07795	0.000728	0.080	0.0048
29540	1998BV24	10	Hygiea	3.1682	nan	0.1605	nan	0.0887	nan	0.15	nan	13.19	nan	nan	nan	11.99	0.189	0.08311	0.001312	0.077	0.0076
29595	1998HL14	702	Alauda	3.1958	nan	0.0980	nan	0.3769	nan	0.15	nan	12.00	nan	nan	nan	20.75	0.031	0.04820	0.000072	0.063	0.0081
29623	1998SR164	313	Chaldaea	2.3733	nan	0.2308	nan	0.2035	nan	0.15	nan	14.35	nan	nan	nan	7.97	0.051	0.12545	0.000802	0.087	0.0011
29638	Eeshakhare	8	Flora	2.2843	nan	0.1460	nan	0.0942	nan	0.15	nan	15.27	nan	nan	nan	2.83	0.096	0.35373	0.012012	0.242	0.0240
29846	1999FT23	nan	None	2.6928	nan	0.1518	nan	0.1484	nan	0.15	nan	13.56	nan	nan	nan	9.18	0.153	0.10890	0.001814	0.100	0.0188
29895	1999GP53	nan	None	3.0769	nan	0.0178	nan	0.2486	nan	0.15	nan	12.91	nan	nan	nan	18.19	0.174	0.05470	0.000525	0.068	0.0022
29902	1999HM8	nan	None	2.6565	nan	0.1988	nan	0.2021	nan	0.15	nan	13.70	nan	nan	nan	9.74	0.676	0.10210	0.007081	0.065	0.0179
29918	1999JV20	24	Themis	3.1105	nan	0.1593	nan	0.0316	nan	0.15	nan	12.97	nan	nan	nan	13.72	0.205	0.07284	0.001088	0.092	0.0119
29943	1999JZ78	nan	None	3.1269	nan	0.1724	nan	0.3113	nan	0.15	nan	10.98	nan	nan	nan	40.13	0.077	0.02491	0.000048	0.067	0.0039
29945	1999JU83	nan	None	3.1180	nan	0.1303	nan	0.3949	nan	0.15	nan	12.35	nan	nan	nan	15.60	0.102	0.06380	0.000417	0.098	0.0126
30016	2000CA95	44	Nysa	2.4660	nan	0.1493	nan	0.0461	nan	0.15	nan	13.96	nan	nan	nan	8.15	0.055	0.12261	0.000826	0.057	0.0099
30107	2000FT15	4	Vesta	2.3463	nan	0.1082	nan	0.1214	nan	0.15	nan	15.05	nan	nan	nan	nan	nan	nan	nan	nan	nan
30411	2000KP57	44	Nysa	2.3627	nan	0.1508	nan	0.0602	nan	0.15	nan	14.98	nan	nan	nan	6.21	0.068	0.16085	0.001753	0.046	0.0073
30456	2000OY1	nan	None	3.1651	nan	0.1811	nan	0.0439	nan	0.15	nan	13.84	nan	nan	nan	8.25	0.339	0.12124	0.004983	0.071	0.0161
30486	2000PE23	nan	None	2.6228	nan	0.2641	nan	0.2140	nan	0.15	nan	14.00	nan	nan	nan	9.13	0.258	0.10572	0.002981	0.066	0.0086
30656	3098T-1	nan	None	3.1154	nan	0.1770	nan	0.3192	nan	0.15	nan	12.64	nan	nan	nan	17.68	0.133	0.05637	0.000423	0.055	0.0064
30668	1227T-2	nan	None	2.2942	nan	0.1541	nan	0.0622	nan	0.15	nan	15.07	nan	nan	nan	5.77	0.076	0.17305	0.002287	0.067	0.0059
30672	1346T-2	nan	None	3.2082	nan	0.1833	nan	0.0207	nan	0.15	nan	13.90	nan	nan	nan	8.19	0.146	0.12206	0.002171	0.073	0.0107
30707	4075T-3	nan	None	2.2806	nan	0.1404	nan	0.0383	nan	0.15	nan	15.30	nan	nan	nan	5.52	0.079	0.18075	0.002598	0.061	0.0122
30725	Klimov	44	Nysa	2.4237	nan	0.1567	nan	0.0563	nan	0.15	nan	14.48	nan	nan	nan	7.45	0.149	0.13414	0.002684	0.058	0.0069
30770	1984SL4	nan	None	2.2359	nan	0.1743	nan	0.0774	nan	0.15	nan	15.48	nan	nan	nan	5.40	0.033	0.18521	0.001131	0.044	0.0076
30799	1989LH	nan	None	2.3978	nan	0.2413	nan	0.1768	nan	0.15	nan	14.43	nan	nan	nan	6.11	0.244	0.15774	0.006284	0.094	0.0148
30832	Urbaincreve	nan	None	2.3328	nan	0.1667	nan	0.0917	nan	0.15	nan	14.64	nan	nan	nan	nan	nan	nan	nan	nan	nan
31094	1997CN28	nan	None	3.3727	nan	0.1537	nan	0.3187	nan	0.15	nan	13.63	nan	nan	nan	9.99	0.202	0.10007	0.002023	0.093	0.0167
31165	1997WN43	nan	None	2.5882	nan	0.2251	nan	0.1960	nan	0.15	nan	14.79	nan	nan	nan	5.62	1.047	0.17584	0.032770	0.063	0.0331
31180	1997YX3	nan	None	nan	nan	nan	nan	nan	nan	0.15	nan	14.60	nan	nan	nan	6.21	0.121	0.15925	0.003107	0.058	0.0077
31464	Liscinsky	nan	None	2.2547	nan	0.1317	nan	0.1317	nan	0.15	nan	14.86	nan	nan	nan	5.39	0.212	0.18536	0.007303	0.086	0.0044
31472	1999CT36	nan	None	2.2912	nan	0.1781	nan	0.1012	nan	0.15	nan	14.68	nan	nan	nan	nan	nan	nan	nan	nan	nan
31794	1999LL9	nan	None	2.7672	nan	0.1469	nan	0.1424	nan	0.15	nan	13.77	nan	nan	nan	10.42	0.228	0.09592	0.002095	0.061	0.0147
31801	1999LY26	nan	None	3.2340	nan	0.1153	nan	0.4032	nan	0.15	nan	12.44	nan	nan	nan	17.99	0.039	0.05555	0.000120	0.060	0.0062
31809	1999NS36	375	Ursula	3.1741	nan	0.0935	nan	0.2849	nan	0.15	nan	12.82	nan	nan	nan	14.63	0.319	0.06836	0.001491	0.075	0.0124
31967	2000HW4	nan	None	3.0456	nan	0.1669	nan	0.3912	nan	0.15	nan	12.92	nan	nan	nan	11.72	0.158	0.07631	0.001038	0.076	0.0089
32079	Hughsavoldelli	nan	None	2.2475	nan	0.1332	nan	0.1240	nan	0.15	nan	15.43	nan	nan	nan	2.60	0.033	0.38421	0.004844	0.233	0.0183
32125	2000LZ11	702	Alauda	3.1935	nan	0.0064	nan	0.3676	nan	0.15	nan	12.54	nan	nan	nan	16.51	0.219	0.06058	0.000804	0.078	0.0287
32135	2000LF18	nan	None	3.1622	nan	0.0785	nan	0.3910	nan	0.15	nan	12.70	nan	nan	nan	14.41	0.129	0.06973	0.000739	0.122	0.0146
32301	2000QN23	nan	None	2.9979	nan	0.1441	nan	0.1021	nan	0.15	nan	14.12	nan	nan	nan	6.84	0.350	0.14601	0.007472	0.129	0.0184
32523	2001OY82	nan	None	3.1712	nan	0.0716	nan	0.1750	nan	0.15	nan	12.74	nan	nan	nan	9.84	0.201	0.10160	0.002075	0.182	0.0125
32524	2001OC85	nan	None	3.2032	nan	0.1469	nan	0.0757	nan	0.15	nan	13.99	nan	nan	nan	8.67	0.275	0.11492	0.003641	0.095	0.0195
32528	2001OZ105	nan	None	3.1618	nan	0.1169	nan	0.2341	nan	0.15	nan	12.68	nan	nan	nan	17.81	0.253	0.05613	0.000796	0.047	0.0042
32679	1070T-1	702	Alauda	3.1215	nan	0.0837	nan	0.3871	nan	0.15	nan	14.14	nan	nan	nan	8.11	0.151	0.12324	0.002294	0.081	0.0111
32773	1986TD	2	Pallas	2.7793	nan	0.2795	nan	0.5501	nan	0.15	nan	13.70	nan	nan	nan	5.89	1.410	0.16978	0.040643	0.170	0.1200
32798	1990OA2	nan	None	2.8798	nan	0.1915	nan	0.2457	nan	0.15	nan	14.09	nan	nan	nan	7.87	0.010	0.12714	0.000179	0.101	0.0017
32808	Bischoff	10	Hygiea	3.1267	nan	0.1417	nan	0.0903	nan	0.15	nan	13.81	nan	nan	nan	9.05	0.212	0.11045	0.002586	0.078	0.0219
32824	1992CJ3	nan	None	2.2414	nan	0.1753	nan	0.0818	nan	0.15	nan	15.31	nan	nan	nan	5.21	0.271	0.18566	0.009625	0.059	0.0091
32847	1992JO3	44	Nysa	2.3998	nan	0.1408	nan	0.0486	nan	0.15	nan	14.72	nan	nan	nan	7.72	0.111	0.12936	0.001860	0.057	0.0034
32848	1992MD	nan	None	2.5438	nan	0.2120	nan	0.2794	nan	0.15	nan	14.15	nan	nan	nan	3.73	1.132	0.26838	0.081538	0.384	0.1216
33166	1998EV8	2	Pallas	2.7899	nan	0.2790	nan	0.5363	nan	0.15	nan	13.16	nan	nan	nan	9.30	0.149	0.10927	0.002268	0.223	0.0274
33267	1998HY93	10	Hygiea	3.1786	nan	0.1242	nan	0.0929	nan	0.15	nan	13.30	nan	nan	nan	12.24	2.449	0.08172	0.016355	0.036	0.0130
33316	1998KY65	nan	None	3.1302	nan	0.2836	nan	0.4650	nan	0.15	nan	13.29	nan	nan	nan	11.82	0.115	0.08460	0.000822	0.084	0.0106
33336	1998VF7	nan	None	2.6027	nan	0.2394	nan	0.2238	nan	0.15	nan	14.10	nan	nan	nan	7.97	0.177	0.12485	0.002778	0.075	0.0046
33406	Saltzman	nan	None	2.3389	nan	0.1363	nan	0.0606	nan	0.15	nan	14.83	nan	nan	nan	5.42	0.062	0.18406	0.002098	0.056	0.0047
33431	1999EK	44	Nysa	2.3897	nan	0.1712	nan	0.0398	nan	0.15	nan	14.74	nan	nan	nan	3.35	0.299	0.29878	0.026691	0.250	0.0371
33540	1999JH3	nan	None	2.4651	nan	0.1516	nan	0.0887	nan	0.15	nan	14.09	nan	nan	nan	9.19	0.082	0.10844	0.000966	0.058	0.0058
33724	1999NW4	702	Alauda	3.1891	nan	0.0419	nan	0.3726	nan	0.15	nan	12.99	nan	nan	nan	12.60	0.290	0.07937	0.001827	0.064	0.0146
33741	1999NB50	nan	None	2.6490	nan	0.2422	nan	0.2233	nan	0.15	nan	14.30	nan	nan	nan	7.28	0.194	0.13723	0.003654	0.088	0.0100
33750	Davehiggins	2	Pallas	2.7909	nan	0.2836	nan	0.5495	nan	0.15	nan	12.79	nan	nan	nan	11.86	0.072	0.08429	0.000512	0.108	0.0031
33757	1999RB52	24	Themis	3.0940	nan	0.1578	nan	0.0330	nan	0.15	nan	13.79	nan	nan	nan	9.49	0.108	0.10536	0.001197	0.071	0.0059
33761	Honoranavid	nan	None	2.4055	nan	0.1408	nan	0.0840	nan	0.15	nan	14.77	nan	nan	nan	nan	nan	nan	nan	nan	nan
33790	1999SA9	145	Adeona	2.6250	nan	0.1599	nan	0.2047	nan	0.15	nan	14.28	nan	nan	nan	6.54	0.152	0.15285	0.003541	0.099	0.0147
33794	1999TR2	702	Alauda	3.1618	nan	0.0513	nan	0.3693	nan	0.15	nan	12.45	nan	nan	nan	19.60	0.219	0.05101	0.000569	0.059	0.0084
33812	1999XS173	nan	None	2.5580	nan	0.2231	nan	0.2148	nan	0.15	nan	13.22	nan	nan	nan	11.89	0.094	0.08386	0.000663	0.060	0.0048
33830	2000EC93	702	Alauda	3.2372	nan	0.0927	nan	0.3849	nan	0.15	nan	12.50	nan	nan	nan	17.67	0.285	0.05659	0.000913	0.090	0.0176
33883	2000KD4	44	Nysa	2.4176	nan	0.1548	nan	0.0465	nan	0.15	nan	15.09	nan	nan	nan	5.09	0.115	0.19648	0.004448	0.066	0.0063
34026	Valpagliarino	44	Nysa	2.3976	nan	0.1623	nan	0.0441	nan	0.15	nan	14.68	nan	nan	nan	3.20	1.078	0.31240	0.105208	0.273	0.1844
34170	2000QX33	nan	None	2.4428	nan	0.1899	nan	0.0816	nan	0.15	nan	14.74	nan	nan	nan	6.40	0.047	0.15605	0.001155	0.071	0.0023
34368	2000RA41	nan	None	3.2206	nan	0.0709	nan	0.2450	nan	0.15	nan	13.14	nan	nan	nan	13.87	0.143	0.07212	0.000746	0.067	0.0162
34689	Flewelling	2262	Mitidika	2.6157	nan	0.2277	nan	0.2246	nan	0.15	nan	14.65	nan	nan	nan	7.17	0.098	0.13895	0.001900	0.053	0.0051
34719	2001PW47	375	Ursula	3.1996	nan	0.0896	nan	0.2797	nan	0.15	nan	12.87	nan	nan	nan	12.47	0.159	0.08020	0.001023	0.104	0.0180
34759	2001QL151	nan	None	nan	nan	nan	nan	nan	nan	0.15	nan	14.01	nan	nan	nan	8.60	1.300	0.11628	0.017577	0.070	0.0200
34848	2001SC288	702	Alauda	3.2322	nan	0.0665	nan	0.3780	nan	0.15	nan	13.29	nan	nan	nan	12.17	0.234	0.08218	0.001580	0.069	0.0139
34867	2001TB121	145	Adeona	2.6797	nan	0.1684	nan	0.2031	nan	0.15	nan	14.25	nan	nan	nan	8.73	0.953	0.10138	0.011000	0.049	0.0148
34977	1167T-3	nan	None	2.5590	nan	0.2203	nan	0.1956	nan	0.15	nan	14.27	nan	nan	nan	6.12	0.626	0.16052	0.016414	0.102	0.0148
35165	Quebec	702	Alauda	3.1531	nan	0.0275	nan	0.3711	nan	0.15	nan	13.00	nan	nan	nan	11.21	0.156	0.08925	0.001243	0.097	0.0243
35259	1996HN24	8	Flora	2.2408	nan	0.1589	nan	0.0910	nan	0.15	nan	14.52	nan	nan	nan	5.57	0.057	0.17923	0.001828	0.066	0.0109
35444	Giuliamarconcini	nan	None	2.3536	nan	0.2306	nan	0.0884	nan	0.15	nan	15.14	nan	nan	nan	nan	nan	nan	nan	nan	nan
35534	Clementfeller	31	Euphrosyne	3.1374	nan	0.1722	nan	0.4480	nan	0.15	nan	13.06	nan	nan	nan	16.84	0.096	0.05938	0.000338	0.029	0.0066
35542	1998FS99	nan	None	2.5890	nan	0.1393	nan	0.2431	nan	0.15	nan	13.83	nan	nan	nan	7.12	0.071	0.14047	0.001401	0.113	0.0109
35844	1999JD60	nan	None	2.4516	nan	0.1150	nan	0.0400	nan	0.15	nan	14.69	nan	nan	nan	7.09	0.056	0.14090	0.001109	0.055	0.0063
36069	1999RV52	nan	None	3.0290	nan	0.1547	nan	0.0337	nan	0.15	nan	14.07	nan	nan	nan	7.79	0.110	0.12836	0.001806	0.110	0.0211
36112	1999RB129	702	Alauda	3.1650	nan	0.0879	nan	0.3823	nan	0.15	nan	13.20	nan	nan	nan	12.55	0.191	0.07965	0.001212	0.077	0.0106
36190	1999TG40	145	Adeona	2.6732	nan	0.1647	nan	0.1997	nan	0.15	nan	14.20	nan	nan	nan	8.81	0.231	0.11019	0.002894	0.038	0.0057
36219	1999TM221	10	Hygiea	3.1223	nan	0.1367	nan	0.0909	nan	0.15	nan	13.61	nan	nan	nan	10.50	0.175	0.09524	0.001587	0.070	0.0138
36260	1999XQ111	2262	Mitidika	2.6940	nan	0.2320	nan	0.2085	nan	0.15	nan	13.77	nan	nan	nan	10.12	0.235	0.09797	0.002272	0.066	0.0089
36354	2000NE27	nan	None	2.4813	nan	0.1686	nan	0.0917	nan	0.15	nan	14.62	nan	nan	nan	nan	nan	nan	nan	nan	nan
36601	2000QS138	nan	None	2.4782	nan	0.1432	nan	0.0353	nan	0.15	nan	15.08	nan	nan	nan	4.58	0.855	0.21534	0.040203	0.073	0.0282
36682	2000RZ1	nan	None	2.4484	nan	0.1216	nan	0.0777	nan	0.15	nan	14.33	nan	nan	nan	7.82	0.078	0.12710	0.001269	0.040	0.0023
36772	2000RF99	nan	None	3.1421	nan	0.1863	nan	0.2576	nan	0.15	nan	12.57	nan	nan	nan	18.94	0.197	0.05279	0.000549	0.058	0.0084
36845	2000SX119	8	Flora	2.3269	nan	0.1439	nan	0.0710	nan	0.15	nan	14.46	nan	nan	nan	7.71	0.113	0.12921	0.001885	0.054	0.0082
36848	2000SV121	nan	None	2.3922	nan	0.2136	nan	0.1473	nan	0.15	nan	15.04	nan	nan	nan	5.59	0.020	0.17877	0.000639	0.077	0.0107
